"","Classification","Year","Period","Period_Desc_","Aggregate_Level","Is_Leaf_Code","Trade_Flow_Code","Trade_Flow","Reporter_Code","Reporter","Reporter_ISO","Partner_Code","Partner","Partner_ISO","X2nd_Partner_Code","X2nd_Partner","X2nd_Partner_ISO","Customs_Proc__Code","Customs","Mode_of_Transport_Code","Mode_of_Transport","Commodity_Code","Commodity","Qty_Unit_Code","Qty_Unit","Qty","Alt_Qty_Unit_Code","Alt_Qty_Unit","Alt_Qty","Netweight__kg_","Gross_weight__kg_","Trade_Value__US__","CIF_Trade_Value__US__","FOB_Trade_Value__US__","Flag"
"1","H3",2010,2010,2010,6,1,2,"Export",8,"Albania","ALB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,30,NA,30,NA,284,NA,NA,0
"2","H3",2010,2010,2010,6,1,2,"Export",8,"Albania","ALB",688,"Serbia","SRB",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,30,NA,30,NA,284,NA,NA,0
"3","H3",2010,2010,2010,6,1,2,"Export",8,"Albania","ALB",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, not roasted, decaffeinated",8,"Weight in kilograms",NA,NA,14646,NA,14646,NA,49714,NA,NA,0
"4","H3",2010,2010,2010,6,1,2,"Export",8,"Albania","ALB",688,"Serbia","SRB",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, not roasted, decaffeinated",8,"Weight in kilograms",NA,NA,14646,NA,14646,NA,49714,NA,NA,0
"5","H2",2005,2005,2005,6,1,2,"Export",12,"Algeria","DZA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,580,NA,580,NA,1629,NA,NA,0
"6","H2",2005,2005,2005,6,1,2,"Export",12,"Algeria","DZA",251,"France","FRA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,100,NA,100,NA,375,NA,NA,0
"7","H2",2005,2005,2005,6,1,2,"Export",12,"Algeria","DZA",384,"Côte d'Ivoire","CIV",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,480,NA,480,NA,1254,NA,NA,0
"8","H2",2005,2005,2005,6,1,2,"Export",20,"Andorra","AND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,24000,NA,24000,NA,31950,NA,NA,0
"9","H2",2005,2005,2005,6,1,2,"Export",20,"Andorra","AND",724,"Spain","ESP",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,24000,NA,24000,NA,31950,NA,NA,0
"10","H4",2015,2015,2015,6,1,2,"Export",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,396615008,NA,396615008,NA,1100458,NA,NA,0
"11","H4",2015,2015,2015,6,1,2,"Export",24,"Angola","AGO",422,"Lebanon","LBN",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,36600000,NA,36600000,NA,57600,NA,NA,0
"12","H4",2015,2015,2015,6,1,2,"Export",24,"Angola","AGO",504,"Morocco","MAR",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,18300000,NA,18300000,NA,34200,NA,NA,0
"13","H4",2015,2015,2015,6,1,2,"Export",24,"Angola","AGO",620,"Portugal","PRT",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,320535008,NA,320535008,NA,616870,NA,NA,0
"14","H4",2015,2015,2015,6,1,2,"Export",24,"Angola","AGO",724,"Spain","ESP",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,21180000,NA,21180000,NA,391788,NA,NA,0
"15","H3",2010,2010,2010,6,1,2,"Export",24,"Angola","AGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,304085008,NA,304085008,NA,569625,NA,NA,0
"16","H3",2010,2010,2010,6,1,2,"Export",24,"Angola","AGO",620,"Portugal","PRT",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,160735008,NA,160735008,NA,310725,NA,NA,0
"17","H3",2010,2010,2010,6,1,2,"Export",24,"Angola","AGO",724,"Spain","ESP",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,143350000,NA,143350000,NA,258900,NA,NA,0
"18","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,58,NA,58,NA,3490,NA,NA,0
"19","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",662,"Saint Lucia","LCA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,10,NA,10,NA,1096,NA,NA,0
"20","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",670,"Saint Vincent and the Grenadines","VCT",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,49,NA,49,NA,2394,NA,NA,0
"21","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, not roasted, decaffeinated",8,"Weight in kilograms",NA,NA,31,NA,31,NA,2352,NA,NA,0
"22","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",662,"Saint Lucia","LCA",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, not roasted, decaffeinated",8,"Weight in kilograms",NA,NA,16,NA,16,NA,1739,NA,NA,0
"23","H3",2015,2015,2015,6,1,2,"Export",28,"Antigua and Barbuda","ATG",670,"Saint Vincent and the Grenadines","VCT",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, not roasted, decaffeinated",8,"Weight in kilograms",NA,NA,16,NA,16,NA,612,NA,NA,0
"24","H1",2005,2005,2005,6,1,2,"Export",28,"Antigua and Barbuda","ATG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,328,NA,328,NA,120,NA,NA,0
"25","H1",2005,2005,2005,6,1,2,"Export",28,"Antigua and Barbuda","ATG",52,"Barbados","BRB",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,328,NA,328,NA,120,NA,NA,0
"26","H4",2015,2015,2015,6,1,2,"Export",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,350,NA,350,NA,2433,NA,NA,0
"27","H4",2015,2015,2015,6,1,2,"Export",32,"Argentina","ARG",858,"Uruguay","URY",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,350,NA,350,NA,2433,NA,NA,0
"28","H4",2015,2015,2015,6,1,2,"Export",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,350,NA,350,NA,2958,NA,NA,0
"29","H4",2015,2015,2015,6,1,2,"Export",32,"Argentina","ARG",858,"Uruguay","URY",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,350,NA,350,NA,2958,NA,NA,0
"30","H2",2005,2005,2005,6,1,2,"Export",32,"Argentina","ARG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,3701,NA,3701,NA,8773,NA,NA,0
"31","H2",2005,2005,2005,6,1,2,"Export",32,"Argentina","ARG",76,"Brazil","BRA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,1,NA,1,NA,8,NA,NA,0
"32","H2",2005,2005,2005,6,1,2,"Export",32,"Argentina","ARG",858,"Uruguay","URY",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,3700,NA,3700,NA,8765,NA,NA,0
"33","H4",2015,2015,2015,6,1,2,"Export",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,461651,NA,461651,NA,939441,NA,NA,0
"34","H4",2015,2015,2015,6,1,2,"Export",51,"Armenia","ARM",268,"Georgia","GEO",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,262507,NA,262507,NA,517876,NA,NA,0
"35","H4",2015,2015,2015,6,1,2,"Export",51,"Armenia","ARM",643,"Russian Federation","RUS",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,199143,NA,199143,NA,421561,NA,NA,0
"36","H4",2015,2015,2015,6,1,2,"Export",51,"Armenia","ARM",757,"Switzerland","CHE",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,2,NA,2,NA,5,NA,NA,0
"37","H3",2010,2010,2010,6,1,2,"Export",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,147143,NA,147143,NA,333257,NA,NA,0
"38","H3",2010,2010,2010,6,1,2,"Export",51,"Armenia","ARM",268,"Georgia","GEO",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,123265,NA,123265,NA,250617,NA,NA,0
"39","H3",2010,2010,2010,6,1,2,"Export",51,"Armenia","ARM",643,"Russian Federation","RUS",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,23878,NA,23878,NA,82640,NA,NA,0
"40","H2",2005,2005,2005,6,1,2,"Export",51,"Armenia","ARM",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,2668993,NA,2668993,NA,3361259,NA,NA,0
"41","H2",2005,2005,2005,6,1,2,"Export",51,"Armenia","ARM",268,"Georgia","GEO",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,2069600,NA,2069600,NA,2377055,NA,NA,0
"42","H2",2005,2005,2005,6,1,2,"Export",51,"Armenia","ARM",643,"Russian Federation","RUS",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, not roasted, not decaffeinated",8,"Weight in kilograms",NA,NA,599394,NA,599394,NA,984204,NA,NA,0
"43","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,1030384,NA,1030384,NA,4957548,NA,NA,0
"44","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",90,"Solomon Isds","SLB",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,206,NA,206,NA,6484,NA,NA,0
"45","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",116,"Cambodia","KHM",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,8,NA,8,NA,161,NA,NA,0
"46","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,20857,NA,20857,NA,158914,NA,NA,0
"47","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",242,"Fiji","FJI",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,8376,NA,8376,NA,113194,NA,NA,0
"48","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",251,"France","FRA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,1450,NA,1450,NA,26088,NA,NA,0
"49","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",276,"Germany","DEU",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,194732,NA,194732,NA,764564,NA,NA,0
"50","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",300,"Greece","GRC",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,4160,NA,4160,NA,26617,NA,NA,0
"51","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",344,"China, Hong Kong SAR","HKG",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,27681,NA,27681,NA,188338,NA,NA,0
"52","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",360,"Indonesia","IDN",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,21654,NA,21654,NA,30522,NA,NA,0
"53","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",381,"Italy","ITA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,930,NA,930,NA,7316,NA,NA,0
"54","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",392,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,9932,NA,9932,NA,86005,NA,NA,0
"55","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",410,"Rep. of Korea","KOR",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,1743,NA,1743,NA,18227,NA,NA,0
"56","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",446,"China, Macao SAR","MAC",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,23,NA,23,NA,3082,NA,NA,0
"57","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",458,"Malaysia","MYS",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,50138,NA,50138,NA,253164,NA,NA,0
"58","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",490,"Other Asia, nes","",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,11022,NA,11022,NA,73546,NA,NA,0
"59","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",520,"Nauru","NRU",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,8272,NA,8272,NA,148864,NA,NA,0
"60","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",548,"Vanuatu","VUT",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,960,NA,960,NA,3897,NA,NA,0
"61","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",554,"New Zealand","NZL",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,287902,NA,287902,NA,1324873,NA,NA,0
"62","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",586,"Pakistan","PAK",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,74975,NA,74975,NA,362078,NA,NA,0
"63","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",598,"Papua New Guinea","PNG",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,87185,NA,87185,NA,296847,NA,NA,0
"64","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",608,"Philippines","PHL",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,3620,NA,3620,NA,15387,NA,NA,0
"65","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",626,"Timor-Leste","TLS",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,3,NA,3,NA,104,NA,NA,0
"66","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,132516,NA,132516,NA,743343,NA,NA,0
"67","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",704,"Viet Nam","VNM",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,62439,NA,62439,NA,164250,NA,NA,0
"68","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",710,"South Africa","ZAF",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,6895,NA,6895,NA,55581,NA,NA,0
"69","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",764,"Thailand","THA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,12598,NA,12598,NA,79478,NA,NA,0
"70","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",842,"USA","USA",NA,NA,NA,NA,NA,NA,NA,90111,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",8,"Weight in kilograms",NA,NA,108,NA,108,NA,6626,NA,NA,0
"71","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,46493,NA,46493,NA,511383,NA,NA,0
"72","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",242,"Fiji","FJI",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,60,NA,60,NA,3066,NA,NA,0
"73","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",344,"China, Hong Kong SAR","HKG",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,2850,NA,2850,NA,37853,NA,NA,0
"74","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",392,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,229,NA,229,NA,4245,NA,NA,0
"75","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",554,"New Zealand","NZL",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,41284,NA,41284,NA,447725,NA,NA,0
"76","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",608,"Philippines","PHL",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,150,NA,150,NA,1471,NA,NA,0
"77","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",702,"Singapore","SGP",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,1348,NA,1348,NA,9307,NA,NA,0
"78","H4",2015,2015,2015,6,1,2,"Export",36,"Australia","AUS",710,"South Africa","ZAF",NA,NA,NA,NA,NA,NA,NA,90112,"Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",8,"Weight in kilograms",NA,NA,277,NA,277,NA,2233,NA,NA,0
