"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"331","Germany:DEU","Special Categories:",9324715818,28400392419,"DEU","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"332","Germany:DEU","Special Categories:",4527475789,11720447600,"DEU","","Natural gas, in gaseous state",2010
"333","Germany:DEU","Finland:FIN",25000,97694,"DEU","FIN","Natural gas, liquefied",2005
"334","Germany:DEU","France:FRA",15000,58617,"DEU","FRA","Natural gas, liquefied",2005
"335","Germany:DEU","Ireland:IRL",38000,148496,"DEU","IRL","Natural gas, liquefied",2005
"336","Germany:DEU","Sweden:SWE",2000,7816,"DEU","SWE","Natural gas, liquefied",2005
"337","Germany:DEU","United Kingdom:GBR",80000,312622,"DEU","GBR","Natural gas, liquefied",2005
"338","Greece:GRC","Cyprus:CYP",58,2,"GRC","CYP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"339","Guatemala:GTM","USA:USA",5,15,"GTM","USA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"340","Hungary:HUN","Bosnia Herzegovina:BIH",2881444,4810929,"HUN","BIH","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"341","Hungary:HUN","Croatia:HRV",6664785,14127600,"HUN","HRV","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"342","Hungary:HUN","France:FRA",179581,540400,"HUN","FRA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"343","Hungary:HUN","Romania:ROU",3382840,5963700,"HUN","ROU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"344","Hungary:HUN","Ukraine:UKR",111185265,230441132,"HUN","UKR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"345","Hungary:HUN","Serbia and Montenegro:SCG",2893000,11560000,"HUN","SCG","Natural gas, in gaseous state",2005
"346","India:IND","Bhutan:BTN",50568,29000,"IND","BTN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"347","India:IND","Rep. of Korea:KOR",45945069,6.5e+07,"IND","KOR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"348","India:IND","Nepal:NPL",3937922,5899480,"IND","NPL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"349","India:IND","Singapore:SGP",73950476,179005560,"IND","SGP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"350","India:IND","Bangladesh:BGD",3653,1750,"IND","BGD","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"351","India:IND","Bhutan:BTN",42948,40000,"IND","BTN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"352","India:IND","Germany:DEU",71,15,"IND","DEU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"353","India:IND","Indonesia:IDN",20199,3000,"IND","IDN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"354","India:IND","Iran:IRN",2463,325,"IND","IRN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"355","India:IND","Nepal:NPL",74602,107000,"IND","NPL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"356","India:IND","United Arab Emirates:ARE",46046,7510,"IND","ARE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"357","India:IND","Australia:AUS",111,295,"IND","AUS","Natural gas, liquefied",2010
"358","India:IND","Bhutan:BTN",132414,352340,"IND","BTN","Natural gas, liquefied",2010
"359","India:IND","Nepal:NPL",13061947,34756590,"IND","NPL","Natural gas, liquefied",2010
"360","India:IND","United Arab Emirates:ARE",533092,1418507,"IND","ARE","Natural gas, liquefied",2010
"361","India:IND","Bhutan:BTN",30159,57318,"IND","BTN","Natural gas, in gaseous state",2010
"362","India:IND","Nepal:NPL",2085483,3963466,"IND","NPL","Natural gas, in gaseous state",2010
"363","India:IND","Nepal:NPL",6404983,9463628,"IND","NPL","Natural gas, liquefied",2005
"364","India:IND","Nepal:NPL",78307,120800,"IND","NPL","Natural gas, in gaseous state",2005
"365","Indonesia:IDN","Australia:AUS",27043469,68794277,"IDN","AUS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"366","Indonesia:IDN","China:CHN",1089117437,2826733335,"IDN","CHN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"367","Indonesia:IDN","Japan:JPN",3175588001,6337044065,"IDN","JPN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"368","Indonesia:IDN","Rep. of Korea:KOR",1647917699,3938044470,"IDN","KOR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"369","Indonesia:IDN","Kuwait:KWT",27672549,64208202,"IDN","KWT","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"370","Indonesia:IDN","Mexico:MEX",20830527,194967865,"IDN","MEX","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"371","Indonesia:IDN","Other Asia, nes:",1104413411,2313287453,"IDN","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"372","Indonesia:IDN","India:IND",92975640,203051192,"IDN","IND","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"373","Indonesia:IDN","Singapore:SGP",94479218,259408993,"IDN","SGP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"374","Indonesia:IDN","Thailand:THA",26274487,68882783,"IDN","THA","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"375","Indonesia:IDN","United Arab Emirates:ARE",24388149,65442528,"IDN","ARE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"376","Indonesia:IDN","Egypt:EGY",26228941,71034323,"IDN","EGY","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"377","Indonesia:IDN","Malaysia:MYS",286057314,1018250047,"IDN","MYS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"378","Indonesia:IDN","Singapore:SGP",2685579663,7340233327,"IDN","SGP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"379","Indonesia:IDN","China:CHN",328953657,1874432179,"IDN","CHN","Natural gas, liquefied",2010
"380","Indonesia:IDN","Japan:JPN",5888260093,13129187298,"IDN","JPN","Natural gas, liquefied",2010
"381","Indonesia:IDN","Rep. of Korea:KOR",2777619238,5546239644,"IDN","KOR","Natural gas, liquefied",2010
"382","Indonesia:IDN","Mexico:MEX",280658468,1552298669,"IDN","MEX","Natural gas, liquefied",2010
"383","Indonesia:IDN","Other Asia, nes:",1273632942,2020877494,"IDN","","Natural gas, liquefied",2010
"384","Indonesia:IDN","New Zealand:NZL",22437389,56682505,"IDN","NZL","Natural gas, liquefied",2010
"385","Indonesia:IDN","Malaysia:MYS",317646684,2048461208,"IDN","MYS","Natural gas, in gaseous state",2010
"386","Indonesia:IDN","Singapore:SGP",2569495360,4017666291,"IDN","SGP","Natural gas, in gaseous state",2010
"387","Indonesia:IDN","China:CHN",1031413326,2244910832,"IDN","CHN","Natural gas, liquefied",2005
"388","Indonesia:IDN","Japan:JPN",4751602123,14250931811,"IDN","JPN","Natural gas, liquefied",2005
"389","Indonesia:IDN","Rep. of Korea:KOR",2318620851,5479371328,"IDN","KOR","Natural gas, liquefied",2005
"390","Indonesia:IDN","Other Asia, nes:",497679052,1284708789,"IDN","","Natural gas, liquefied",2005
"391","Indonesia:IDN","Italy:ITA",3452436,6639300,"IDN","ITA","Natural gas in gaseous state",2005
"392","Indonesia:IDN","Singapore:SGP",1067336,3565000,"IDN","SGP","Natural gas in gaseous state",2005
"393","Iran:IRN","Japan:JPN",64407566,179133200,"IRN","JPN","Natural gas, liquefied",2005
"394","Iran:IRN","Netherlands:NLD",65830996,213737000,"IRN","NLD","Natural gas, liquefied",2005
"395","Iran:IRN","Singapore:SGP",49653604,161213000,"IRN","SGP","Natural gas, liquefied",2005
"396","Iran:IRN","South Africa:ZAF",5462072,17734000,"IRN","ZAF","Natural gas, liquefied",2005
"397","Iran:IRN","United Arab Emirates:ARE",70115892,227649000,"IRN","ARE","Natural gas, liquefied",2005
"398","Iran:IRN","Afghanistan:AFG",183570,241064,"IRN","AFG","Natural gas, liquefied",2010
"399","Iran:IRN","India:IND",769438,1987491,"IRN","IND","Natural gas, liquefied",2010
"400","Iran:IRN","United Arab Emirates:ARE",315000,7e+05,"IRN","ARE","Natural gas, liquefied",2010
"401","Ireland:IRL","USA:USA",965,79,"IRL","USA","Natural gas, liquefied",2010
"402","Ireland:IRL","United Kingdom:GBR",451,3400,"IRL","GBR","Natural gas, in gaseous state",2010
"403","Ireland:IRL","United Kingdom:GBR",161735,254453,"IRL","GBR","Natural gas, in gaseous state",2005
"404","Italy:ITA","Austria:AUT",2461897,8453970,"ITA","AUT","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"405","Italy:ITA","Belgium:BEL",564802,1340840,"ITA","BEL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"406","Italy:ITA","Denmark:DNK",42738,95850,"ITA","DNK","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"407","Italy:ITA","Germany:DEU",104192,304380,"ITA","DEU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"408","Italy:ITA","Turkey:TUR",39363,45870,"ITA","TUR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"409","Italy:ITA","Croatia:HRV",1482939,2990435,"ITA","HRV","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"410","Italy:ITA","San Marino:SMR",16275552,37859970,"ITA","SMR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"411","Italy:ITA","Slovenia:SVN",14994159,30236581,"ITA","SVN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"412","Italy:ITA","Switzerland:CHE",32288909,75430380,"ITA","CHE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"413","Italy:ITA","Austria:AUT",45,120,"ITA","AUT","Natural gas, liquefied",2010
"414","Italy:ITA","Belgium:BEL",2853,7592,"ITA","BEL","Natural gas, liquefied",2010
"415","Italy:ITA","France:FRA",8358,22241,"ITA","FRA","Natural gas, liquefied",2010
"416","Italy:ITA","Germany:DEU",130,345,"ITA","DEU","Natural gas, liquefied",2010
"417","Italy:ITA","Greece:GRC",61619230,163962869,"ITA","GRC","Natural gas, liquefied",2010
"418","Italy:ITA","Israel:ISR",1755,298,"ITA","ISR","Natural gas, liquefied",2010
"419","Italy:ITA","Malta:MLT",596,1586,"ITA","MLT","Natural gas, liquefied",2010
"420","Italy:ITA","Netherlands:NLD",685,1822,"ITA","NLD","Natural gas, liquefied",2010
"421","Italy:ITA","Poland:POL",40,106,"ITA","POL","Natural gas, liquefied",2010
"422","Italy:ITA","Portugal:PRT",107,285,"ITA","PRT","Natural gas, liquefied",2010
"423","Italy:ITA","India:IND",16028,10000,"ITA","IND","Natural gas, liquefied",2010
"424","Italy:ITA","Slovenia:SVN",3074,8181,"ITA","SVN","Natural gas, liquefied",2010
"425","Italy:ITA","Spain:ESP",283554099,754510292,"ITA","ESP","Natural gas, liquefied",2010
"426","Italy:ITA","Croatia:HRV",432477,912113,"ITA","HRV","Natural gas, in gaseous state",2010
"427","Italy:ITA","Slovenia:SVN",9762168,20946629,"ITA","SVN","Natural gas, in gaseous state",2010
"428","Italy:ITA","Switzerland:CHE",42501648,91211400,"ITA","CHE","Natural gas, in gaseous state",2010
"429","Italy:ITA","Congo:COG",45267,5310,"ITA","COG","Natural gas, liquefied",2005
"430","Italy:ITA","France:FRA",17775334,55917340,"ITA","FRA","Natural gas, liquefied",2005
"431","Italy:ITA","Germany:DEU",2548724,15715639,"ITA","DEU","Natural gas, liquefied",2005
"432","Italy:ITA","Israel:ISR",1614,291,"ITA","ISR","Natural gas, liquefied",2005
"433","Italy:ITA","Libya:LBY",803,5000,"ITA","LBY","Natural gas, liquefied",2005
"434","Italy:ITA","Slovakia:SVK",8310,22820,"ITA","SVK","Natural gas, liquefied",2005
"435","Italy:ITA","Spain:ESP",73455858,293216368,"ITA","ESP","Natural gas, liquefied",2005
"436","Italy:ITA","USA:USA",78840,7200,"ITA","USA","Natural gas, liquefied",2005
"437","Italy:ITA","Croatia:HRV",77207966,225876276,"ITA","HRV","Natural gas, in gaseous state",2005
"438","Italy:ITA","Slovenia:SVN",2683230,8173096,"ITA","SVN","Natural gas, in gaseous state",2005
"439","Italy:ITA","Switzerland:CHE",21121658,50767082,"ITA","CHE","Natural gas, in gaseous state",2005
"440","Jamaica:JAM","USA:USA",60,1,"JAM","USA","Natural gas, in gaseous state",2005
"441","Japan:JPN","China:CHN",14355,29412,"JPN","CHN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"442","Japan:JPN","Other Asia, nes:",18206,37303,"JPN","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"443","Japan:JPN","India:IND",4545,9313,"JPN","IND","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"444","Japan:JPN","Singapore:SGP",18577,38065,"JPN","SGP","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"445","Japan:JPN","China:CHN",18354,34881,"JPN","CHN","Natural gas, in gaseous state",2010
"446","Japan:JPN","China, Hong Kong SAR:HKG",174890,332380,"JPN","HKG","Natural gas, in gaseous state",2010
"447","Japan:JPN","Indonesia:IDN",14242,27067,"JPN","IDN","Natural gas, in gaseous state",2010
"448","Japan:JPN","Other Asia, nes:",13934,26481,"JPN","","Natural gas, in gaseous state",2010
"449","Japan:JPN","Philippines:PHL",40271,76534,"JPN","PHL","Natural gas, in gaseous state",2010
"450","Japan:JPN","Thailand:THA",41253,78401,"JPN","THA","Natural gas, in gaseous state",2010
"451","Japan:JPN","Rep. of Korea:KOR",2990,9243,"JPN","KOR","Natural gas, liquefied",2005
"452","Japan:JPN","Other Asia, nes:",5373,26760,"JPN","","Natural gas, in gaseous state",2005
"453","Japan:JPN","Philippines:PHL",3824,19043,"JPN","PHL","Natural gas, in gaseous state",2005
"454","Japan:JPN","Spain:ESP",4576,22789,"JPN","ESP","Natural gas, in gaseous state",2005
"455","Kazakhstan:KAZ","Belarus:BLR",1088889,3048150,"KAZ","BLR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"456","Kazakhstan:KAZ","Russian Federation:RUS",135034,508440,"KAZ","RUS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"457","Kazakhstan:KAZ","China:CHN",49437667,181068978,"KAZ","CHN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"458","Kazakhstan:KAZ","Germany:DEU",10367726,32615175,"KAZ","DEU","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"459","Kazakhstan:KAZ","Kyrgyzstan:KGZ",30613530,111610645,"KAZ","KGZ","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"460","Kazakhstan:KAZ","Poland:POL",420246228,2236021740,"KAZ","POL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"461","Kazakhstan:KAZ","Russian Federation:RUS",166601823,7620492043,"KAZ","RUS","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"462","Kazakhstan:KAZ","Switzerland:CHE",255029506,1422251144,"KAZ","CHE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"463","Kazakhstan:KAZ","Ukraine:UKR",813232362,4310736110,"KAZ","UKR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"464","Kazakhstan:KAZ","Afghanistan:AFG",1134240,3947000,"KAZ","AFG","Natural gas, liquefied",2010
"465","Kazakhstan:KAZ","Bulgaria:BGR",74552,243840,"KAZ","BGR","Natural gas, liquefied",2010
"466","Kazakhstan:KAZ","China:CHN",12346,38240,"KAZ","CHN","Natural gas, liquefied",2010
"467","Kazakhstan:KAZ","Czechia:CZE",24303,68760,"KAZ","CZE","Natural gas, liquefied",2010
"468","Kazakhstan:KAZ","Iran:IRN",392881,1223340,"KAZ","IRN","Natural gas, liquefied",2010
"469","Kazakhstan:KAZ","Latvia:LVA",1596637,5218160,"KAZ","LVA","Natural gas, liquefied",2010
"470","Kazakhstan:KAZ","Rep. of Moldova:MDA",1552518,5315980,"KAZ","MDA","Natural gas, liquefied",2010
"471","Kazakhstan:KAZ","Poland:POL",10090509,33239920,"KAZ","POL","Natural gas, liquefied",2010
"472","Kazakhstan:KAZ","Romania:ROU",1375282,4538520,"KAZ","ROU","Natural gas, liquefied",2010
"473","Kazakhstan:KAZ","Serbia:SRB",3412177,11115260,"KAZ","SRB","Natural gas, liquefied",2010
"474","Kazakhstan:KAZ","Slovakia:SVK",1436260,4597140,"KAZ","SVK","Natural gas, liquefied",2010
"475","Kazakhstan:KAZ","Tajikistan:TJK",92142,273880,"KAZ","TJK","Natural gas, liquefied",2010
"476","Kazakhstan:KAZ","Ukraine:UKR",3619017,13519280,"KAZ","UKR","Natural gas, liquefied",2010
"477","Kazakhstan:KAZ","Br. Virgin Isds:VGB",176856394,2825785402,"KAZ","VGB","Natural gas, in gaseous state",2010
"478","Kazakhstan:KAZ","Germany:DEU",427337137,2147824583,"KAZ","DEU","Natural gas, in gaseous state",2010
"479","Kazakhstan:KAZ","Kyrgyzstan:KGZ",6799894,42008046,"KAZ","KGZ","Natural gas, in gaseous state",2010
"480","Kazakhstan:KAZ","Russian Federation:RUS",149696956,4906457183,"KAZ","RUS","Natural gas, in gaseous state",2010
"481","Kazakhstan:KAZ","Poland:POL",125151,524000,"KAZ","POL","Natural gas, liquefied",2005
"482","Kazakhstan:KAZ","Azerbaijan:AZE",77599441,1204200580,"KAZ","AZE","Natural gas, in gaseous state",2005
"483","Kazakhstan:KAZ","Armenia:ARM",41909039,965609845,"KAZ","ARM","Natural gas, in gaseous state",2005
"484","Kazakhstan:KAZ","Georgia:GEO",26335089,644216338,"KAZ","GEO","Natural gas, in gaseous state",2005
"485","Kazakhstan:KAZ","Germany:DEU",19306033,478491073,"KAZ","DEU","Natural gas, in gaseous state",2005
"486","Kazakhstan:KAZ","Hungary:HUN",31327548,729652400,"KAZ","HUN","Natural gas, in gaseous state",2005
"487","Kazakhstan:KAZ","Kyrgyzstan:KGZ",26154512,460817571,"KAZ","KGZ","Natural gas, in gaseous state",2005
"488","Kazakhstan:KAZ","Rep. of Moldova:MDA",46082987,1040209815,"KAZ","MDA","Natural gas, in gaseous state",2005
"489","Kazakhstan:KAZ","Poland:POL",34673158,843319422,"KAZ","POL","Natural gas, in gaseous state",2005
"490","Kazakhstan:KAZ","Russian Federation:RUS",90783846,6159230233,"KAZ","RUS","Natural gas, in gaseous state",2005
"491","Kazakhstan:KAZ","Slovakia:SVK",14773404,338985132,"KAZ","SVK","Natural gas, in gaseous state",2005
"492","Kazakhstan:KAZ","Slovenia:SVN",591231,15707044,"KAZ","SVN","Natural gas, in gaseous state",2005
"493","Kenya:KEN","Uganda:UGA",12147,21400,"KEN","UGA","Natural gas, liquefied",2010
"494","Kenya:KEN","United Rep. of Tanzania:TZA",9593,14000,"KEN","TZA","Natural gas, liquefied",2010
"495","Kenya:KEN","Rwanda:RWA",36036,53574,"KEN","RWA","Natural gas, liquefied",2005
"496","Kenya:KEN","Fmr Sudan:SDN",3367,3220,"KEN","SDN","Natural gas, liquefied",2005
"497","Kenya:KEN","Uganda:UGA",508241,549359,"KEN","UGA","Natural gas, liquefied",2005
"498","Kenya:KEN","United Rep. of Tanzania:TZA",24993,25700,"KEN","TZA","Natural gas, liquefied",2005
"499","Kuwait:KWT","United Arab Emirates:ARE",199,6,"KWT","ARE","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"500","Lebanon:LBN","Fmr Sudan:SDN",100,120,"LBN","SDN","Natural gas, liquefied",2010
"501","Lebanon:LBN","Jordan:JOR",2000,7815,"LBN","JOR","Natural gas, liquefied",2005
"502","Libya:LBY","Spain:ESP",139809816,287217344,"LBY","ESP","Natural gas, liquefied",2010
"503","Libya:LBY","Italy:ITA",2059191414,4922526720,"LBY","ITA","Natural gas, in gaseous state",2010
"504","Lithuania:LTU","Estonia:EST",17766089,50350489,"LTU","EST","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - In gaseous state : // -- Natural gas",2015
"505","Lithuania:LTU","Latvia:LVA",87,100,"LTU","LVA","Natural gas, liquefied",2005
"506","Luxembourg:LUX","Belgium:BEL",1851,4279,"LUX","BEL","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"507","Luxembourg:LUX","France:FRA",86,241,"LUX","FRA","Natural gas, liquefied",2010
"508","Luxembourg:LUX","Germany:DEU",679,1899,"LUX","DEU","Natural gas, liquefied",2010
"509","Luxembourg:LUX","Belgium:BEL",99,313,"LUX","BEL","Natural gas, in gaseous state",2010
"510","Luxembourg:LUX","France:FRA",30,1,"LUX","FRA","Natural gas, liquefied",2005
"511","Luxembourg:LUX","Germany:DEU",289,4,"LUX","DEU","Natural gas, liquefied",2005
"512","Luxembourg:LUX","Belgium:BEL",621,563,"LUX","BEL","Natural gas, in gaseous state",2005
"513","Malawi:MWI","Zambia:ZMB",10509,4500,"MWI","ZMB","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"514","Malawi:MWI","United Rep. of Tanzania:TZA",730,684,"MWI","TZA","Natural gas, in gaseous state",2010
"515","Malawi:MWI","Mozambique:MOZ",188,120,"MWI","MOZ","Natural gas, in gaseous state",2005
"516","Malaysia:MYS","China:CHN",990366158,3003223040,"MYS","CHN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"517","Malaysia:MYS","Japan:JPN",7798953788,15741628416,"MYS","JPN","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"518","Malaysia:MYS","Rep. of Korea:KOR",1975923539,3754428928,"MYS","KOR","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"519","Malaysia:MYS","Kuwait:KWT",23214847,67845000,"MYS","KWT","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
"520","Malaysia:MYS","Other Asia, nes:",1189644323,2270640128,"MYS","","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes // Petroleum gases and other gaseous hydrocarbons. // - Liquefied : // -- Natural gas",2015
