"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"456","China, Hong Kong SAR:HKG","Australia:AUS",13270,4880,"HKG","AUS","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"457","China, Hong Kong SAR:HKG","Bahrain:BHR",97167,45905,"HKG","BHR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"458","China, Hong Kong SAR:HKG","Canada:CAN",226433,150532,"HKG","CAN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"459","China, Hong Kong SAR:HKG","China:CHN",308658,622469,"HKG","CHN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"460","China, Hong Kong SAR:HKG","Guam:GUM",2613,1589,"HKG","GUM","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"461","China, Hong Kong SAR:HKG","Indonesia:IDN",2832,2270,"HKG","IDN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"462","China, Hong Kong SAR:HKG","Japan:JPN",17554,9321,"HKG","JPN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"463","China, Hong Kong SAR:HKG","Jordan:JOR",8283,3814,"HKG","JOR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"464","China, Hong Kong SAR:HKG","China, Macao SAR:MAC",395767,342743,"HKG","MAC","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"465","China, Hong Kong SAR:HKG","Malaysia:MYS",43971,34432,"HKG","MYS","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"466","China, Hong Kong SAR:HKG","Other Asia, nes:",24075,3823,"HKG","","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"467","China, Hong Kong SAR:HKG","Oman:OMN",12877,6662,"HKG","OMN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"468","China, Hong Kong SAR:HKG","Netherlands:NLD",37785,33803,"HKG","NLD","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"469","China, Hong Kong SAR:HKG","New Zealand:NZL",10325,8958,"HKG","NZL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"470","China, Hong Kong SAR:HKG","Norway:NOR",1745,1177,"HKG","NOR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"471","China, Hong Kong SAR:HKG","Singapore:SGP",104878,44694,"HKG","SGP","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"472","China, Hong Kong SAR:HKG","South Africa:ZAF",142,140,"HKG","ZAF","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"473","China, Hong Kong SAR:HKG","Sweden:SWE",3123,1770,"HKG","SWE","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"474","China, Hong Kong SAR:HKG","United Arab Emirates:ARE",25977,13868,"HKG","ARE","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"475","China, Hong Kong SAR:HKG","United Kingdom:GBR",21606,12223,"HKG","GBR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"476","China, Hong Kong SAR:HKG","USA:USA",34845,32125,"HKG","USA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"477","China, Hong Kong SAR:HKG","Australia:AUS",3597,4316,"HKG","AUS","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"478","China, Hong Kong SAR:HKG","Bahrain:BHR",34211,19885,"HKG","BHR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"479","China, Hong Kong SAR:HKG","Canada:CAN",44493,54249,"HKG","CAN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"480","China, Hong Kong SAR:HKG","China:CHN",191113,547959,"HKG","CHN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"481","China, Hong Kong SAR:HKG","France:FRA",103,119,"HKG","FRA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"482","China, Hong Kong SAR:HKG","Germany:DEU",89,90,"HKG","DEU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"483","China, Hong Kong SAR:HKG","Indonesia:IDN",6085,7817,"HKG","IDN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"484","China, Hong Kong SAR:HKG","Japan:JPN",6083,5612,"HKG","JPN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"485","China, Hong Kong SAR:HKG","China, Macao SAR:MAC",189157,265497,"HKG","MAC","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"486","China, Hong Kong SAR:HKG","Oman:OMN",1821,1144,"HKG","OMN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"487","China, Hong Kong SAR:HKG","Netherlands:NLD",24851,34404,"HKG","NLD","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"488","China, Hong Kong SAR:HKG","New Zealand:NZL",2240,3486,"HKG","NZL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"489","China, Hong Kong SAR:HKG","Norway:NOR",740,691,"HKG","NOR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"490","China, Hong Kong SAR:HKG","N. Mariana Isds:MNP",37891,31662,"HKG","MNP","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"491","China, Hong Kong SAR:HKG","Qatar:QAT",8167,4631,"HKG","QAT","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"492","China, Hong Kong SAR:HKG","Singapore:SGP",77187,48680,"HKG","SGP","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"493","China, Hong Kong SAR:HKG","South Africa:ZAF",1089,1610,"HKG","ZAF","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"494","China, Hong Kong SAR:HKG","Sweden:SWE",296,440,"HKG","SWE","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"495","China, Hong Kong SAR:HKG","United Kingdom:GBR",2514,3381,"HKG","GBR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"496","China, Hong Kong SAR:HKG","USA:USA",7639,13460,"HKG","USA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"497","China, Macao SAR:MAC","China, Hong Kong SAR:HKG",1198,4000,"MAC","HKG","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"498","Congo:COG","Cameroon:CMR",4207102,7390000,"COG","CMR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2010
"499","Congo:COG","Chad:TCD",2553877,5220000,"COG","TCD","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2010
"500","Costa Rica:CRI","Bahamas:BHS",3517059,5527084,"CRI","BHS","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"501","Costa Rica:CRI","Belgium:BEL",258240,428860,"CRI","BEL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"502","Costa Rica:CRI","Canada:CAN",14196837,28957200,"CRI","CAN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"503","Costa Rica:CRI","Sri Lanka:LKA",431346,625000,"CRI","LKA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"504","Costa Rica:CRI","France:FRA",6750,5100,"CRI","FRA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"505","Costa Rica:CRI","Germany:DEU",93060,140890,"CRI","DEU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"506","Costa Rica:CRI","Italy:ITA",399542,654990,"CRI","ITA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"507","Costa Rica:CRI","Malaysia:MYS",1759048,3962710,"CRI","MYS","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"508","Costa Rica:CRI","Mexico:MEX",2282361,3346000,"CRI","MEX","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"509","Costa Rica:CRI","Netherlands:NLD",15106,49583,"CRI","NLD","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"510","Costa Rica:CRI","Neth. Antilles:ANT",35909,41227,"CRI","ANT","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"511","Costa Rica:CRI","Aruba:ABW",55071,99280,"CRI","ABW","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"512","Costa Rica:CRI","Nicaragua:NIC",2152,1225,"CRI","NIC","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"513","Costa Rica:CRI","Saudi Arabia:SAU",528116,1500000,"CRI","SAU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"514","Costa Rica:CRI","USA:USA",56582094,127026551,"CRI","USA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"515","Costa Rica:CRI","Yemen:YEM",857663,2185260,"CRI","YEM","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"516","Costa Rica:CRI","Bahamas:BHS",30935,35849,"CRI","BHS","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"517","Costa Rica:CRI","Belgium:BEL",41600,83200,"CRI","BEL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"518","Costa Rica:CRI","Canada:CAN",11039657,56773796,"CRI","CAN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"519","Costa Rica:CRI","El Salvador:SLV",48416,23230,"CRI","SLV","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"520","Costa Rica:CRI","Honduras:HND",16579,12123,"CRI","HND","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"521","Costa Rica:CRI","Italy:ITA",291200,561778,"CRI","ITA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"522","Costa Rica:CRI","Netherlands:NLD",9700,20370,"CRI","NLD","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"523","Costa Rica:CRI","Neth. Antilles:ANT",10704,5534,"CRI","ANT","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"524","Costa Rica:CRI","Nicaragua:NIC",30651,20416,"CRI","NIC","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"525","Costa Rica:CRI","Peru:PER",3994,3067,"CRI","PER","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"526","Costa Rica:CRI","Russian Federation:RUS",8836616,46150004,"CRI","RUS","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"527","Costa Rica:CRI","Switzerland:CHE",20800,40094,"CRI","CHE","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"528","Costa Rica:CRI","USA:USA",9345820,47938012,"CRI","USA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"529","Côte d'Ivoire:CIV","Burkina Faso:BFA",6905570,5005000,"CIV","BFA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"530","Côte d'Ivoire:CIV","Areas, nes:",518,45,"CIV","","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"531","Côte d'Ivoire:CIV","Finland:FIN",1270774,2100000,"CIV","FIN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"532","Côte d'Ivoire:CIV","France:FRA",575531,1050000,"CIV","FRA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"533","Côte d'Ivoire:CIV","USA:USA",2184570,7e+06,"CIV","USA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"534","Croatia:HRV","Bosnia Herzegovina:BIH",8520,3419,"HRV","BIH","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"535","Croatia:HRV","Serbia and Montenegro:SCG",38688,26964,"HRV","SCG","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"536","Cuba:CUB","Belgium:BEL",17064,40000,"CUB","BEL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"537","Cuba:CUB","Canada:CAN",60827,139000,"CUB","CAN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"538","Cuba:CUB","China:CHN",86774236,396297383,"CUB","CHN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"539","Cuba:CUB","France:FRA",9229148,16504338,"CUB","FRA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"540","Cuba:CUB","Germany:DEU",325885,827000,"CUB","DEU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"541","Cuba:CUB","Italy:ITA",430234,1120000,"CUB","ITA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"542","Cuba:CUB","Dem. People's Rep. of Korea:PRK",3053673,12516818,"CUB","PRK","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"543","Cuba:CUB","Netherlands:NLD",236672,6e+05,"CUB","NLD","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"544","Cuba:CUB","Other Africa, nes:",244839,1442860,"CUB","","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"545","Cuba:CUB","Norway:NOR",8400,20000,"CUB","NOR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"546","Cuba:CUB","Philippines:PHL",12448,40000,"CUB","PHL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"547","Cuba:CUB","Portugal:PRT",9524140,17500000,"CUB","PRT","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"548","Cuba:CUB","Romania:ROU",4909928,24550000,"CUB","ROU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"549","Cuba:CUB","Russian Federation:RUS",49671828,225073600,"CUB","RUS","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"550","Cuba:CUB","Switzerland:CHE",378645,944000,"CUB","CHE","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"551","Cuba:CUB","United Kingdom:GBR",68190,196000,"CUB","GBR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"552","Czechia:CZE","Austria:AUT",87603,25021,"CZE","AUT","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"553","Czechia:CZE","Belgium:BEL",8518,4425,"CZE","BEL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"554","Czechia:CZE","France:FRA",63,50,"CZE","FRA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"555","Czechia:CZE","Germany:DEU",108694,32258,"CZE","DEU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"556","Czechia:CZE","Hungary:HUN",4857,1450,"CZE","HUN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"557","Czechia:CZE","Kazakhstan:KAZ",210,3,"CZE","KAZ","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"558","Czechia:CZE","Netherlands:NLD",14936,4419,"CZE","NLD","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"559","Czechia:CZE","Poland:POL",3827,2278,"CZE","POL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"560","Czechia:CZE","Slovakia:SVK",167999,63619,"CZE","SVK","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"561","Czechia:CZE","Germany:DEU",280,145,"CZE","DEU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"562","Czechia:CZE","Poland:POL",13,5,"CZE","POL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"563","Czechia:CZE","Slovakia:SVK",20214,8303,"CZE","SVK","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"564","Denmark:DNK","Austria:AUT",99072,71084,"DNK","AUT","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"565","Denmark:DNK","Bulgaria:BGR",6403,2486,"DNK","BGR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"566","Denmark:DNK","Cyprus:CYP",28565,24000,"DNK","CYP","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"567","Denmark:DNK","Czechia:CZE",383097,220707,"DNK","CZE","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"568","Denmark:DNK","Estonia:EST",21,8,"DNK","EST","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"569","Denmark:DNK","Faeroe Isds:FRO",24160,7204,"DNK","FRO","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"570","Denmark:DNK","Finland:FIN",187007,64929,"DNK","FIN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"571","Denmark:DNK","Germany:DEU",1209440,860642,"DNK","DEU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"572","Denmark:DNK","Greenland:GRL",15598,5693,"DNK","GRL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"573","Denmark:DNK","Hungary:HUN",9251,6000,"DNK","HUN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"574","Denmark:DNK","Iceland:ISL",102252,48159,"DNK","ISL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"575","Denmark:DNK","Ireland:IRL",1038,404,"DNK","IRL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"576","Denmark:DNK","Italy:ITA",233982,169420,"DNK","ITA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"577","Denmark:DNK","Latvia:LVA",1711,666,"DNK","LVA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"578","Denmark:DNK","Lithuania:LTU",25111,9776,"DNK","LTU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"579","Denmark:DNK","Luxembourg:LUX",1054,461,"DNK","LUX","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"580","Denmark:DNK","Namibia:NAM",1290,378,"DNK","NAM","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"581","Denmark:DNK","Netherlands:NLD",5869,2285,"DNK","NLD","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"582","Denmark:DNK","Norway:NOR",971992,380196,"DNK","NOR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"583","Denmark:DNK","Spain:ESP",25118,9788,"DNK","ESP","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"584","Denmark:DNK","Sweden:SWE",2542087,2684677,"DNK","SWE","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"585","Denmark:DNK","United Kingdom:GBR",35,17,"DNK","GBR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"586","Denmark:DNK","Austria:AUT",86453,72204,"DNK","AUT","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"587","Denmark:DNK","Belgium:BEL",152225,140000,"DNK","BEL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"588","Denmark:DNK","Faeroe Isds:FRO",5119,2601,"DNK","FRO","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"589","Denmark:DNK","Finland:FIN",120984,65813,"DNK","FIN","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"590","Denmark:DNK","Germany:DEU",159096,132556,"DNK","DEU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"591","Denmark:DNK","Greenland:GRL",5081,1873,"DNK","GRL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"592","Denmark:DNK","Iceland:ISL",19076,10570,"DNK","ISL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"593","Denmark:DNK","Italy:ITA",22620,22100,"DNK","ITA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"594","Denmark:DNK","Kazakhstan:KAZ",276,53,"DNK","KAZ","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"595","Denmark:DNK","Netherlands:NLD",31655,29000,"DNK","NLD","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"596","Denmark:DNK","Norway:NOR",407634,237979,"DNK","NOR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"597","Denmark:DNK","Russian Federation:RUS",1810,379,"DNK","RUS","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"598","Denmark:DNK","Spain:ESP",5247,4000,"DNK","ESP","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"599","Denmark:DNK","Sweden:SWE",422996,314002,"DNK","SWE","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"600","Denmark:DNK","United Kingdom:GBR",512015,431365,"DNK","GBR","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"601","Dominica:DMA","France:FRA",1259,2275,"DMA","FRA","Raw sugar, cane",2005
"602","Dominica:DMA","Montserrat:MSR",455,650,"DMA","MSR","Raw sugar, cane",2005
"603","Dominica:DMA","Areas, nes:",83,125,"DMA","","Raw sugar, cane",2005
"604","Dominican Rep.:DOM","Colombia:COL",109,194,"DOM","COL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"605","Dominican Rep.:DOM","France:FRA",557,605,"DOM","FRA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"606","Dominican Rep.:DOM","Haiti:HTI",2048174,2965728,"DOM","HTI","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"607","Dominican Rep.:DOM","Neth. Antilles:ANT",48,67,"DOM","ANT","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"608","Dominican Rep.:DOM","Aruba:ABW",43108,44758,"DOM","ABW","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"609","Dominican Rep.:DOM","Spain:ESP",146,156,"DOM","ESP","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"610","Dominican Rep.:DOM","Turks and Caicos Isds:TCA",387,436,"DOM","TCA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"611","Dominican Rep.:DOM","USA:USA",135166560,245432945,"DOM","USA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"612","Dominican Rep.:DOM","Br. Virgin Isds:VGB",32,130,"DOM","VGB","Raw sugar, cane",2005
"613","Dominican Rep.:DOM","Haiti:HTI",23276,55641,"DOM","HTI","Raw sugar, cane",2005
"614","Dominican Rep.:DOM","Neth. Antilles:ANT",18801,28207,"DOM","ANT","Raw sugar, cane",2005
"615","Dominican Rep.:DOM","Anguilla:AIA",3350,4100,"DOM","AIA","Raw sugar, cane",2005
"616","Dominican Rep.:DOM","Turks and Caicos Isds:TCA",51,30,"DOM","TCA","Raw sugar, cane",2005
"617","Dominican Rep.:DOM","USA:USA",73287303,162181840,"DOM","USA","Raw sugar, cane",2005
"618","Dominican Rep.:DOM","Areas, nes:",995443,2202704,"DOM","","Raw sugar, cane",2005
"619","Ecuador:ECU","Canada:CAN",17,8,"ECU","CAN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"620","Ecuador:ECU","Colombia:COL",19375,42250,"ECU","COL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"621","Ecuador:ECU","France:FRA",39403,22416,"ECU","FRA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"622","Ecuador:ECU","Germany:DEU",117744,111434,"ECU","DEU","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"623","Ecuador:ECU","Italy:ITA",434085,352970,"ECU","ITA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"624","Ecuador:ECU","Netherlands:NLD",18765,20850,"ECU","NLD","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"625","Ecuador:ECU","Peru:PER",14961,8971,"ECU","PER","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"626","Ecuador:ECU","Spain:ESP",252214,217796,"ECU","ESP","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"627","Ecuador:ECU","United Kingdom:GBR",7,11,"ECU","GBR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"628","Ecuador:ECU","USA:USA",7744038,11107531,"ECU","USA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"629","Ecuador:ECU","Colombia:COL",491569,1533721,"ECU","COL","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"630","Ecuador:ECU","France:FRA",24341,23641,"ECU","FRA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"631","Ecuador:ECU","Germany:DEU",75472,106790,"ECU","DEU","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"632","Ecuador:ECU","Italy:ITA",302315,276450,"ECU","ITA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"633","Ecuador:ECU","Peru:PER",307970,811063,"ECU","PER","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"634","Ecuador:ECU","Spain:ESP",150790,117258,"ECU","ESP","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"635","Ecuador:ECU","Switzerland:CHE",188,7,"ECU","CHE","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"636","Ecuador:ECU","Egypt:EGY",2400,1006,"ECU","EGY","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"637","Ecuador:ECU","USA:USA",1672918,4465261,"ECU","USA","Cane sugar, raw, in solid form, not cont. added flavouring/colouring matter ...",2005
"638","Egypt:EGY","Belgium:BEL",1819,12500,"EGY","BEL","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"639","Egypt:EGY","Eritrea:ERI",1143840,2e+06,"EGY","ERI","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"640","Egypt:EGY","State of Palestine:PSE",166261,250000,"EGY","PSE","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"641","Egypt:EGY","Iraq:IRQ",123076,190100,"EGY","IRQ","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"642","Egypt:EGY","Jordan:JOR",2030278,3026490,"EGY","JOR","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"643","Egypt:EGY","Kenya:KEN",84920921,103650551,"EGY","KEN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"644","Egypt:EGY","Kuwait:KWT",13835,21000,"EGY","KWT","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"645","Egypt:EGY","Lebanon:LBN",7666575,11040579,"EGY","LBN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"646","Egypt:EGY","Libya:LBY",983649,1564000,"EGY","LBY","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"647","Egypt:EGY","Rwanda:RWA",1620914,2500000,"EGY","RWA","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"648","Egypt:EGY","Serbia:SRB",581990,750000,"EGY","SRB","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
"649","Egypt:EGY","Fmr Sudan:SDN",13249186,20551600,"EGY","SDN","Cane sugar, raw, in solid form, not containing added flavouring/colouring matter",2010
